ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_date,created_year,created_month,created_month_name,created_year_month,created_hour,created_day_name,sla_target_hours,sla_status
TCKT_000080,2024-05-17 04:49:28,CUST_09511,non_profit,phone_transcript,notifications,other,medium,resolved,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,27.75,0,neutral,3,0,api_client,LATAM,2024-05-17,2024,5,May,2024-05,4,Friday,36,Within SLA
TCKT_000081,2023-09-04 13:53:17,CUST_03688,non_profit,web_form,login_auth,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,29.3,0,positive,5,0,ios,EU,2023-09-04,2023,9,September,2023-09,13,Monday,96,Within SLA
TCKT_000082,2022-04-20 21:56:03,CUST_08670,enterprise,in_app,analytics_dashboard,billing_problem,high,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,8.17,0,very_negative,2,0,desktop_app,NA,2022-04-20,2022,4,April,2022-04,21,Wednesday,24,Within SLA
TCKT_000083,2025-06-08 06:19:48,CUST_01866,enterprise,chat,mobile_app,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,62.17,0,very_negative,1,0,api_client,NA,2025-06-08,2025,6,June,2025-06,6,Sunday,96,Within SLA
TCKT_000084,2022-05-15 11:23:47,CUST_02892,small_business,chat,login_auth,security_concern,high,open,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,,,0,negative,2,1,android,EU,2022-05-15,2022,5,May,2022-05,11,Sunday,24,Not Resolved
TCKT_000085,2022-04-20 09:22:17,CUST_06167,individual,web_form,analytics_dashboard,performance,medium,closed_no_action,standard,Queries in the analytics dashboard module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,150.63,0,negative,2,0,desktop_app,LATAM,2022-04-20,2022,4,April,2022-04,9,Wednesday,48,Breached
TCKT_000086,2023-02-25 16:20:59,CUST_04452,individual,chat,notifications,security_concern,high,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",15.98,0,neutral,3,0,api_client,NA,2023-02-25,2023,2,February,2023-02,16,Saturday,24,Within SLA
TCKT_000087,2025-10-29 16:53:59,CUST_03369,non_profit,web_form,analytics_dashboard,bug,high,resolved,standard,I am seeing an error message when I click on analytics dashboard.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,23.65,0,positive,0,0,ios,LATAM,2025-10-29,2025,10,October,2025-10,16,Wednesday,24,Within SLA
TCKT_000088,2024-07-25 10:40:54,CUST_06515,education,in_app,data_export,billing_problem,medium,on_hold,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,2,1,android,APAC,2024-07-25,2024,7,July,2024-07,10,Thursday,48,Not Resolved
TCKT_000089,2023-02-15 08:06:11,CUST_00537,education,web_form,billing,security_concern,high,closed_no_action,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,127.86,0,positive,4,1,desktop_app,EU,2023-02-15,2023,2,February,2023-02,8,Wednesday,24,Breached
TCKT_000090,2024-09-28 00:21:43,CUST_01991,education,chat,api_integration,bug,low,open,standard,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,positive,0,1,api_client,MEA,2024-09-28,2024,9,September,2024-09,0,Saturday,96,Not Resolved
TCKT_000091,2024-01-25 06:54:40,CUST_00967,individual,email,data_export,security_concern,urgent,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,"Investigated logs, mitigated the issue, and updated security settings.",6.9,0,negative,0,0,desktop_app,EU,2024-01-25,2024,1,January,2024-01,6,Thursday,12,Within SLA
TCKT_000092,2025-01-14 10:33:01,CUST_02483,individual,phone_transcript,analytics_dashboard,performance,low,resolved,standard,The analytics dashboard page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,20.2,0,very_negative,2,0,desktop_app,APAC,2025-01-14,2025,1,January,2025-01,10,Tuesday,96,Within SLA
TCKT_000093,2025-08-13 06:21:38,CUST_06646,enterprise,web_form,mobile_app,security_concern,medium,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",10.83,0,very_negative,1,0,web,LATAM,2025-08-13,2025,8,August,2025-08,6,Wednesday,48,Within SLA
TCKT_000094,2025-01-20 00:31:14,CUST_06306,individual,in_app,billing,performance,medium,open,standard,The billing page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,web,NA,2025-01-20,2025,1,January,2025-01,0,Monday,48,Not Resolved
TCKT_000095,2023-03-05 03:49:42,CUST_08520,individual,chat,login_auth,bug,low,resolved,standard,The login auth feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,49.78,0,negative,0,0,android,EU,2023-03-05,2023,3,March,2023-03,3,Sunday,96,Within SLA
TCKT_000096,2023-08-17 20:41:27,CUST_02539,small_business,web_form,data_export,how_to,urgent,closed_no_action,standard,Can you explain how to configure data export properly?,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,Ticket closed without further action after no response from the customer.,111.78,0,neutral,0,0,android,LATAM,2023-08-17,2023,8,August,2023-08,20,Thursday,12,Breached
TCKT_000097,2022-08-06 15:16:36,CUST_04243,enterprise,phone_transcript,login_auth,how_to,low,resolved,gold,How can I export my data from the login auth section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,53.05,0,very_positive,5,0,ios,NA,2022-08-06,2022,8,August,2022-08,15,Saturday,72,Within SLA
TCKT_000098,2024-08-17 20:46:58,CUST_04567,non_profit,email,mobile_app,security_concern,low,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",57.53,0,negative,2,0,android,NA,2024-08-17,2024,8,August,2024-08,20,Saturday,96,Within SLA
TCKT_000099,2024-01-22 06:43:35,CUST_02680,non_profit,chat,billing,account_access,urgent,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. This has been escalated to our on-call team for immediate attention.,Reset account credentials and confirmed successful login.,3.93,0,negative,3,0,api_client,NA,2024-01-22,2024,1,January,2024-01,6,Monday,12,Within SLA
TCKT_000100,2023-12-15 15:27:49,CUST_01302,non_profit,email,mobile_app,security_concern,high,closed_no_action,standard,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,61.08,0,negative,0,1,ios,NA,2023-12-15,2023,12,December,2023-12,15,Friday,24,Breached
TCKT_000101,2023-11-28 18:18:11,CUST_08233,non_profit,phone_transcript,billing,security_concern,low,resolved,gold,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",61.1,0,very_negative,0,0,web,LATAM,2023-11-28,2023,11,November,2023-11,18,Tuesday,72,Within SLA
TCKT_000102,2023-10-30 20:04:42,CUST_04264,enterprise,web_form,data_export,feature_request,low,resolved,standard,Can you add an option to customize data export?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,44.69,0,positive,5,1,android,MEA,2023-10-30,2023,10,October,2023-10,20,Monday,96,Within SLA
TCKT_000103,2023-05-14 18:16:27,CUST_05942,enterprise,in_app,notifications,other,medium,open,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,desktop_app,MEA,2023-05-14,2023,5,May,2023-05,18,Sunday,36,Not Resolved
TCKT_000104,2022-05-19 08:05:14,CUST_09443,enterprise,phone_transcript,notifications,billing_problem,high,on_hold,platinum,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,1,very_negative,2,0,ios,LATAM,2022-05-19,2022,5,May,2022-05,8,Thursday,8,Not Resolved
TCKT_000105,2022-03-08 00:16:34,CUST_07102,small_business,web_form,api_integration,security_concern,urgent,in_progress,gold,We need details about your data encryption and compliance.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,,,0,negative,3,0,web,LATAM,2022-03-08,2022,3,March,2022-03,0,Tuesday,8,Not Resolved
TCKT_000106,2022-02-14 20:35:54,CUST_01640,enterprise,chat,analytics_dashboard,billing_problem,medium,in_progress,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,1,neutral,4,1,ios,APAC,2022-02-14,2022,2,February,2022-02,20,Monday,36,Not Resolved
TCKT_000107,2022-04-15 05:17:24,CUST_04091,enterprise,in_app,data_export,account_access,urgent,resolved,gold,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. This has been escalated to our on-call team for immediate attention.,Reset account credentials and confirmed successful login.,4.22,0,very_negative,1,0,web,MEA,2022-04-15,2022,4,April,2022-04,5,Friday,8,Within SLA
TCKT_000108,2022-05-06 22:25:26,CUST_05605,small_business,email,login_auth,security_concern,medium,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",25.53,0,very_negative,1,1,api_client,EU,2022-05-06,2022,5,May,2022-05,22,Friday,48,Within SLA
TCKT_000109,2025-07-04 17:21:19,CUST_04807,education,web_form,analytics_dashboard,bug,urgent,resolved,standard,The page keeps crashing whenever I try to open the analytics dashboard section.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,Patched the bug and deployed a fix to production.,2.57,0,negative,2,0,ios,EU,2025-07-04,2025,7,July,2025-07,17,Friday,12,Within SLA
